10/05/2023 05:30 0.14
10/05/2023 05:31 0.0
10/05/2023 05:32 0.0
10/05/2023 05:33 0.0
10/05/2023 05:34 0.0
10/05/2023 05:35 0.15
10/05/2023 05:36 0.0
10/05/2023 05:37 0.0
10/05/2023 05:38 0.0
10/05/2023 05:39 0.0
10/05/2023 05:40 0.12
10/05/2023 05:41 0.0
10/05/2023 05:42 0.0
10/05/2023 05:43 0.0
10/05/2023 05:44 0.0
10/05/2023 05:45 0.07
10/05/2023 05:46 0.0
10/05/2023 05:47 0.0
10/05/2023 05:48 0.0
10/05/2023 05:49 0.0
10/05/2023 05:50 0.12
10/05/2023 05:51 0.0
10/05/2023 05:52 0.0
10/05/2023 05:53 0.0
10/05/2023 05:54 0.0
10/05/2023 05:55 0.01
10/05/2023 05:56 0.0
10/05/2023 05:57 0.0
10/05/2023 05:58 0.0
10/05/2023 05:59 0.0
10/05/2023 06:00 0.01
10/05/2023 06:01 0.0
10/05/2023 06:02 0.0
10/05/2023 06:03 0.0
10/05/2023 06:04 0.0
10/05/2023 06:05 0.0
10/05/2023 06:06 0.0
10/05/2023 06:07 0.0
10/05/2023 06:08 0.0
10/05/2023 06:09 0.0
10/05/2023 06:10 0.0
10/05/2023 06:11 0.0
10/05/2023 06:12 0.0
10/05/2023 06:13 0.0
10/05/2023 06:14 0.0
10/05/2023 06:15 0.0
10/05/2023 06:16 0.0
10/05/2023 06:17 0.0
10/05/2023 06:18 0.0
10/05/2023 06:19 0.0
10/05/2023 06:20 0.0
10/05/2023 06:21 0.0
10/05/2023 06:22 0.0
10/05/2023 06:23 0.0
10/05/2023 06:24 0.0
10/05/2023 06:25 0.01
10/05/2023 06:26 0.0
10/05/2023 06:27 0.0
10/05/2023 06:28 0.0
10/05/2023 06:29 0.0
10/05/2023 06:30 0.0
10/05/2023 06:31 0.0
10/05/2023 06:32 0.0
10/05/2023 06:33 0.0
10/05/2023 06:34 0.0
10/05/2023 06:35 0.0
10/05/2023 06:36 0.0
10/05/2023 06:37 0.0
10/05/2023 06:38 0.0
10/05/2023 06:39 0.0
10/05/2023 06:40 0.01
10/05/2023 06:41 0.0
10/05/2023 06:42 0.0
10/05/2023 06:43 0.0
10/05/2023 06:44 0.0
10/05/2023 06:45 0.01
10/05/2023 06:46 0.0
10/05/2023 06:47 0.0
10/05/2023 06:48 0.0
10/05/2023 06:49 0.0
10/05/2023 06:50 0.02
10/05/2023 06:51 0.0
10/05/2023 06:52 0.0
10/05/2023 06:53 0.0
10/05/2023 06:54 0.0
10/05/2023 06:55 0.03
10/05/2023 06:56 0.0
10/05/2023 06:57 0.0
10/05/2023 06:58 0.0
10/05/2023 06:59 0.0
10/05/2023 07:00 0.04
10/05/2023 07:01 0.0
10/05/2023 07:02 0.0
10/05/2023 07:03 0.0
10/05/2023 07:04 0.0
10/05/2023 07:05 0.02
10/05/2023 07:06 0.0
10/05/2023 07:07 0.0
10/05/2023 07:08 0.0
10/05/2023 07:09 0.0
10/05/2023 07:10 0.02
10/05/2023 07:11 0.0
10/05/2023 07:12 0.0
10/05/2023 07:13 0.0
10/05/2023 07:14 0.0
10/05/2023 07:15 0.0
10/05/2023 07:16 0.0
10/05/2023 07:17 0.0
10/05/2023 07:18 0.0
10/05/2023 07:19 0.0
10/05/2023 07:20 0.01
10/05/2023 07:21 0.0
10/05/2023 07:22 0.0
10/05/2023 07:23 0.0
10/05/2023 07:24 0.0
10/05/2023 07:25 0.0
10/05/2023 07:26 0.0
10/05/2023 07:27 0.0
10/05/2023 07:28 0.0
10/05/2023 07:29 0.0
10/05/2023 07:30 0.0
10/05/2023 07:31 0.0
10/05/2023 07:32 0.0
10/05/2023 07:33 0.0
10/05/2023 07:34 0.0
10/05/2023 07:35 0.0
10/05/2023 07:36 0.0
10/05/2023 07:37 0.0
10/05/2023 07:38 0.0
10/05/2023 07:39 0.0
10/05/2023 07:40 0.0
10/05/2023 07:41 0.0
10/05/2023 07:42 0.0
10/05/2023 07:43 0.0
10/05/2023 07:44 0.0
10/05/2023 07:45 0.0
10/05/2023 07:46 0.0
10/05/2023 07:47 0.0
10/05/2023 07:48 0.0
10/05/2023 07:49 0.0
10/05/2023 07:50 0.0
10/05/2023 07:51 0.0
10/05/2023 07:52 0.0
10/05/2023 07:53 0.0
10/05/2023 07:54 0.0
10/05/2023 07:55 0.02
10/05/2023 07:56 0.0
10/05/2023 07:57 0.0
10/05/2023 07:58 0.0
10/05/2023 07:59 0.0
10/05/2023 08:00 0.03
10/05/2023 08:01 0.0
10/05/2023 08:02 0.0
10/05/2023 08:03 0.0
10/05/2023 08:04 0.0
10/05/2023 08:05 0.01
10/05/2023 08:06 0.0
10/05/2023 08:07 0.0
10/05/2023 08:08 0.0
10/05/2023 08:09 0.0
10/05/2023 08:10 0.02
10/05/2023 08:11 0.0
10/05/2023 08:12 0.0
10/05/2023 08:13 0.0
10/05/2023 08:14 0.0
10/05/2023 08:15 0.03
10/05/2023 08:16 0.0
10/05/2023 08:17 0.0
10/05/2023 08:18 0.0
10/05/2023 08:19 0.0
10/05/2023 08:20 0.0
10/05/2023 08:21 0.0
10/05/2023 08:22 0.0
10/05/2023 08:23 0.0
10/05/2023 08:24 0.0
10/05/2023 08:25 0.01
10/05/2023 08:26 0.0
10/05/2023 08:27 0.0
10/05/2023 08:28 0.0
10/05/2023 08:29 0.0
10/05/2023 08:30 0.0
10/05/2023 08:31 0.0
10/05/2023 08:32 0.0
10/05/2023 08:33 0.0
10/05/2023 08:34 0.0
10/05/2023 08:35 0.0
10/05/2023 08:36 0.0
10/05/2023 08:37 0.0
10/05/2023 08:38 0.0
10/05/2023 08:39 0.0
10/05/2023 08:40 0.0
10/05/2023 08:41 0.0
10/05/2023 08:42 0.0
10/05/2023 08:43 0.0
10/05/2023 08:44 0.0
10/05/2023 08:45 0.0
10/05/2023 08:46 0.0
10/05/2023 08:47 0.0
10/05/2023 08:48 0.0
10/05/2023 08:49 0.0
10/05/2023 08:50 0.0
10/05/2023 08:51 0.0
10/05/2023 08:52 0.0
10/05/2023 08:53 0.0
10/05/2023 08:54 0.0
10/05/2023 08:55 0.0
10/05/2023 08:56 0.0
10/05/2023 08:57 0.0
10/05/2023 08:58 0.0
10/05/2023 08:59 0.0
10/05/2023 09:00 0.0
10/05/2023 09:01 0.0
10/05/2023 09:02 0.0
10/05/2023 09:03 0.0
10/05/2023 09:04 0.0
10/05/2023 09:05 0.01
10/05/2023 09:06 0.0
10/05/2023 09:07 0.0
10/05/2023 09:08 0.0
10/05/2023 09:09 0.0
10/05/2023 09:10 0.01
10/05/2023 09:11 0.0
10/05/2023 09:12 0.0
10/05/2023 09:13 0.0
10/05/2023 09:14 0.0
10/05/2023 09:15 0.0
10/05/2023 09:16 0.0
10/05/2023 09:17 0.0
10/05/2023 09:18 0.0
10/05/2023 09:19 0.0
10/05/2023 09:20 0.0
10/05/2023 09:21 0.0
10/05/2023 09:22 0.0
10/05/2023 09:23 0.0
10/05/2023 09:24 0.0
10/05/2023 09:25 0.01
10/05/2023 09:26 0.0
10/05/2023 09:27 0.0
10/05/2023 09:28 0.0
10/05/2023 09:29 0.0
10/05/2023 09:30 0.0
10/05/2023 09:31 0.0
10/05/2023 09:32 0.0
10/05/2023 09:33 0.0
10/05/2023 09:34 0.0
10/05/2023 09:35 0.01
10/05/2023 09:36 0.0
10/05/2023 09:37 0.0
10/05/2023 09:38 0.0
10/05/2023 09:39 0.0
10/05/2023 09:40 0.0
10/05/2023 09:41 0.0
10/05/2023 09:42 0.0
10/05/2023 09:43 0.0
10/05/2023 09:44 0.0
10/05/2023 09:45 0.01
10/05/2023 09:46 0.0
10/05/2023 09:47 0.0
10/05/2023 09:48 0.0
10/05/2023 09:49 0.0
10/05/2023 09:50 0.0
10/05/2023 09:51 0.0
10/05/2023 09:52 0.0
10/05/2023 09:53 0.0
10/05/2023 09:54 0.0
10/05/2023 09:55 0.01
10/05/2023 09:56 0.0
10/05/2023 09:57 0.0
10/05/2023 09:58 0.0
10/05/2023 09:59 0.0
10/05/2023 10:00 0.01
10/05/2023 10:01 0.0
10/05/2023 10:02 0.0
10/05/2023 10:03 0.0
10/05/2023 10:04 0.0
10/05/2023 10:05 0.01
10/05/2023 10:06 0.0
10/05/2023 10:07 0.0
10/05/2023 10:08 0.0
10/05/2023 10:09 0.0
10/05/2023 10:10 0.01
10/05/2023 10:11 0.0
10/05/2023 10:12 0.0
10/05/2023 10:13 0.0
10/05/2023 10:14 0.0
10/05/2023 10:15 0.01
10/05/2023 10:16 0.0
10/05/2023 10:17 0.0
10/05/2023 10:18 0.0
10/05/2023 10:19 0.0
10/05/2023 10:20 0.0
10/05/2023 10:21 0.0
10/05/2023 10:22 0.0
10/05/2023 10:23 0.0
10/05/2023 10:24 0.0
10/05/2023 10:25 0.01
10/05/2023 10:26 0.0
10/05/2023 10:27 0.0
10/05/2023 10:28 0.0
10/05/2023 10:29 0.0
10/05/2023 10:30 0.0
10/05/2023 10:31 0.0
10/05/2023 10:32 0.0
10/05/2023 10:33 0.0
10/05/2023 10:34 0.0
10/05/2023 10:35 0.01
10/05/2023 10:36 0.0
10/05/2023 10:37 0.0
10/05/2023 10:38 0.0
10/05/2023 10:39 0.0
10/05/2023 10:40 0.0
10/05/2023 10:41 0.0
10/05/2023 10:42 0.0
10/05/2023 10:43 0.0
10/05/2023 10:44 0.0
10/05/2023 10:45 0.0
10/05/2023 10:46 0.0
10/05/2023 10:47 0.0
10/05/2023 10:48 0.0
10/05/2023 10:49 0.0
10/05/2023 10:50 0.01
10/05/2023 10:51 0.0
