date,observed_outflow
2023-12-24 06:00:00,0.0
2023-12-24 06:05:00,0.0
2023-12-24 06:10:00,0.0
2023-12-24 06:15:00,0.0
2023-12-24 06:20:00,0.0
2023-12-24 06:25:00,0.0
2023-12-24 06:30:00,0.0
2023-12-24 06:35:00,0.0
2023-12-24 06:40:00,0.0
2023-12-24 06:45:00,0.0
2023-12-24 06:50:00,0.0
2023-12-24 06:55:00,0.0
2023-12-24 07:00:00,0.0
2023-12-24 07:01:00,0.0
2023-12-24 07:02:00,0.0
2023-12-24 07:03:00,0.0
2023-12-24 07:04:00,0.0
2023-12-24 07:05:00,0.0
2023-12-24 07:06:00,0.0
2023-12-24 07:07:00,0.0
2023-12-24 07:08:00,0.0
2023-12-24 07:09:00,0.0
2023-12-24 07:10:00,0.0
2023-12-24 07:11:00,0.0
2023-12-24 07:12:00,0.0
2023-12-24 07:13:00,0.0
2023-12-24 07:14:00,0.0
2023-12-24 07:15:00,0.0
2023-12-24 07:16:00,0.0
2023-12-24 07:17:00,0.0
2023-12-24 07:18:00,0.0
2023-12-24 07:19:00,0.0
2023-12-24 07:20:00,0.0
2023-12-24 07:21:00,0.0
2023-12-24 07:22:00,0.0
2023-12-24 07:23:00,0.0
2023-12-24 07:24:00,0.0
2023-12-24 07:25:00,0.0
2023-12-24 07:26:00,0.0
2023-12-24 07:27:00,0.0
2023-12-24 07:28:00,0.0
2023-12-24 07:29:00,0.0
2023-12-24 07:30:00,0.00017726313679621155
2023-12-24 07:31:00,0.0004421229079532476
2023-12-24 07:32:00,0.0
2023-12-24 07:33:00,0.0009222983663368201
2023-12-24 07:34:00,0.0009262605070298297
2023-12-24 07:35:00,0.0011788020224295093
2023-12-24 07:36:00,0.0014958124082970832
2023-12-24 07:37:00,0.0017385046454398312
2023-12-24 07:38:00,0.0019060484664712002
2023-12-24 07:39:00,0.002656163429159974
2023-12-24 07:40:00,0.003754031925414298
2023-12-24 07:41:00,0.00450627962777919
2023-12-24 07:42:00,0.004742051875230207
2023-12-24 07:43:00,0.004842112292662803
2023-12-24 07:44:00,0.005297836143348096
2023-12-24 07:45:00,0.005626630717494754
2023-12-24 07:46:00,0.005925418942584597
2023-12-24 07:47:00,0.0059658515217761625
2023-12-24 07:48:00,0.0058474374764278005
2023-12-24 07:49:00,0.005667128925155525
2023-12-24 07:50:00,0.005743717025840105
2023-12-24 07:51:00,0.005708413276027642
2023-12-24 07:52:00,0.005658920532294907
2023-12-24 07:53:00,0.005574333375728329
2023-12-24 07:54:00,0.005921269386759745
2023-12-24 07:55:00,0.005819502832038365
2023-12-24 07:56:00,0.005870282188826435
2023-12-24 07:57:00,0.005954027428976425
2023-12-24 07:58:00,0.006124417389848261
2023-12-24 07:59:00,0.006029180170194554
2023-12-24 08:00:00,0.006401789570384591
2023-12-24 08:01:00,0.006599655842394085
2023-12-24 08:02:00,0.006361725021906639
2023-12-24 08:03:00,0.006594267773797987
2023-12-24 08:04:00,0.0065212104788543905
2023-12-24 08:05:00,0.006731482329876249
2023-12-24 08:06:00,0.006646557022928923
2023-12-24 08:07:00,0.006576467260898865
2023-12-24 08:08:00,0.006532868318390139
2023-12-24 08:09:00,0.006526981380529743
2023-12-24 08:10:00,0.006055719346622774
2023-12-24 08:11:00,0.006144183112661022
2023-12-24 08:12:00,0.0059405272994490456
2023-12-24 08:13:00,0.006095019277811102
2023-12-24 08:14:00,0.005795068620856713
2023-12-24 08:15:00,0.005436587596986087
2023-12-24 08:16:00,0.005656910210318134
2023-12-24 08:17:00,0.005439733295889631
2023-12-24 08:18:00,0.005341774312670235
2023-12-24 08:19:00,0.005099215829751701
2023-12-24 08:20:00,0.00543488534095687
2023-12-24 08:21:00,0.005600503672368683
2023-12-24 08:22:00,0.005358790728693541
2023-12-24 08:23:00,0.005439834322913091
2023-12-24 08:24:00,0.005631110330989725
2023-12-24 08:25:00,0.005283078435450683
2023-12-24 08:26:00,0.00527794749242324
2023-12-24 08:27:00,0.005346243112026751
2023-12-24 08:28:00,0.005413922302938718
2023-12-24 08:29:00,0.005594614726050071
2023-12-24 08:30:00,0.0053978049988532145
2023-12-24 08:31:00,0.00556810985525808
2023-12-24 08:32:00,0.005214586798339084
2023-12-24 08:33:00,0.005141058263095413
2023-12-24 08:34:00,0.005381387137876456
2023-12-24 08:35:00,0.005240323846353774
2023-12-24 08:36:00,0.005054447678699995
2023-12-24 08:37:00,0.005065136970057028
2023-12-24 08:38:00,0.004940887130356501
2023-12-24 08:39:00,0.005041704803539756
2023-12-24 08:40:00,0.004747709583811757
2023-12-24 08:41:00,0.004711933480368666
2023-12-24 08:42:00,0.004691251075328695
2023-12-24 08:43:00,0.004548343862436592
2023-12-24 08:44:00,0.004188104542493769
2023-12-24 08:45:00,0.004049126112927864
2023-12-24 08:46:00,0.0041181368445526246
2023-12-24 08:47:00,0.0038159801709644705
2023-12-24 08:48:00,0.003840969727451022
2023-12-24 08:49:00,0.0037779764019737773
2023-12-24 08:50:00,0.003763840843555017
2023-12-24 08:51:00,0.003590136777752543
2023-12-24 08:52:00,0.003501213870114262
2023-12-24 08:53:00,0.0034419775441556348
2023-12-24 08:54:00,0.0033310704070099147
2023-12-24 08:55:00,0.003089844882397083
2023-12-24 08:56:00,0.0030140861973718246
2023-12-24 08:57:00,0.003044745169964088
2023-12-24 08:58:00,0.002903417859837053
2023-12-24 08:59:00,0.002776803826970998
2023-12-24 09:00:00,0.0027508968916367103
2023-12-24 09:01:00,0.0026285833077035964
2023-12-24 09:02:00,0.0024805144716279494
2023-12-24 09:03:00,0.0022693962826436094
2023-12-24 09:04:00,0.002313416241189802
2023-12-24 09:05:00,0.0023035629299133276
2023-12-24 09:06:00,0.002219668463214273
2023-12-24 09:07:00,0.002143740176206851
2023-12-24 09:08:00,0.0021450509385264687
2023-12-24 09:09:00,0.0021178548358164483
2023-12-24 09:10:00,0.002244911871332951
2023-12-24 09:11:00,0.002097175840305891
2023-12-24 09:12:00,0.0021662543257736392
2023-12-24 09:13:00,0.002214309785916866
2023-12-24 09:14:00,0.002178243231906076
2023-12-24 09:15:00,0.002060310566085592
2023-12-24 09:16:00,0.0019911740918954583
2023-12-24 09:17:00,0.0020393401577972715
2023-12-24 09:18:00,0.00206560760463424
2023-12-24 09:19:00,0.0019920982824854832
2023-12-24 09:20:00,0.0019060255897081228
2023-12-24 09:21:00,0.001979971471751597
2023-12-24 09:22:00,0.001953251161994802
2023-12-24 09:23:00,0.001788786633161239
2023-12-24 09:24:00,0.0018957555898303448
2023-12-24 09:25:00,0.0018530254887701672
2023-12-24 09:26:00,0.0018124243953576116
2023-12-24 09:27:00,0.00181130788252248
2023-12-24 09:28:00,0.0018011233736939854
2023-12-24 09:29:00,0.0018493547332774389
2023-12-24 09:30:00,0.0017768886785393815
2023-12-24 09:31:00,0.0018025161442874363
2023-12-24 09:32:00,0.0017806615033574974
2023-12-24 09:33:00,0.0017879430355017252
2023-12-24 09:34:00,0.0017634675261582677
2023-12-24 09:35:00,0.0017365368494102974
2023-12-24 09:36:00,0.0017014262806205036
2023-12-24 09:37:00,0.0017664511275287463
2023-12-24 09:38:00,0.0016024013471021886
2023-12-24 09:39:00,0.00158152230735969
2023-12-24 09:40:00,0.0015787600807710366
