date,observed_outflow
2023-10-05 05:30:00,9.505564350179818e-06
2023-10-05 05:31:00,9.422997632056988e-06
2023-10-05 05:32:00,1.0549541206104426e-05
2023-10-05 05:33:00,1.0590298409305599e-05
2023-10-05 05:34:00,9.99550277374056e-06
2023-10-05 05:35:00,1.0700755649513627e-05
2023-10-05 05:36:00,1.1518792829148923e-05
2023-10-05 05:37:00,1.1678289571649288e-05
2023-10-05 05:38:00,1.261298341786259e-05
2023-10-05 05:39:00,1.936499108851871e-05
2023-10-05 05:40:00,3.604869435912588e-05
2023-10-05 05:41:00,5.814913632337211e-05
2023-10-05 05:42:00,0.00017263483685940544
2023-10-05 05:43:00,0.00044326492747038995
2023-10-05 05:44:00,0.0007243641041576732
2023-10-05 05:45:00,0.0009519593708679008
2023-10-05 05:46:00,0.00108733068488323
2023-10-05 05:47:00,0.0012225916915294158
2023-10-05 05:48:00,0.001343257700841901
2023-10-05 05:49:00,0.001488440428609587
2023-10-05 05:50:00,0.0017315909201960343
2023-10-05 05:51:00,0.0017978319664483618
2023-10-05 05:52:00,0.0020541198601062064
2023-10-05 05:53:00,0.002851884483406851
2023-10-05 05:54:00,0.0032451048677797664
2023-10-05 05:55:00,0.006813488858576218
2023-10-05 05:56:00,0.007516970222586897
2023-10-05 05:57:00,0.011135883152481737
2023-10-05 05:58:00,0.009903744677962126
2023-10-05 05:59:00,0.009718416456218895
2023-10-05 06:00:00,0.010749702970366119
2023-10-05 06:01:00,0.01168137689041232
2023-10-05 06:02:00,0.01343787033464526
2023-10-05 06:03:00,0.010410252018763754
2023-10-05 06:04:00,0.008146633714700473
2023-10-05 06:05:00,0.008040864089172836
2023-10-05 06:06:00,0.008209350106014836
2023-10-05 06:07:00,0.008069121652151907
2023-10-05 06:08:00,0.007663454776777005
2023-10-05 06:09:00,0.008201510764166902
2023-10-05 06:10:00,0.008376306387888569
2023-10-05 06:11:00,0.008185124039708568
2023-10-05 06:12:00,0.008073048025497487
2023-10-05 06:13:00,0.0076401692168876776
2023-10-05 06:14:00,0.0077405442005167675
2023-10-05 06:15:00,0.007670390151938265
2023-10-05 06:16:00,0.0076962446515034455
2023-10-05 06:17:00,0.007657998076049911
2023-10-05 06:18:00,0.007478743148138276
2023-10-05 06:19:00,0.0070606404950971065
2023-10-05 06:20:00,0.006726554534328782
2023-10-05 06:21:00,0.006319236031952558
2023-10-05 06:22:00,0.005886077099392172
2023-10-05 06:23:00,0.005557810080169549
2023-10-05 06:24:00,0.005084271043117361
2023-10-05 06:25:00,0.004859031748826757
2023-10-05 06:26:00,0.004362467779502611
2023-10-05 06:27:00,0.0043241703736541645
2023-10-05 06:28:00,0.004031890962414317
2023-10-05 06:29:00,0.0036702896373203447
2023-10-05 06:30:00,0.003591448334500248
2023-10-05 06:31:00,0.0033892286359668514
2023-10-05 06:32:00,0.0032525410398257185
2023-10-05 06:33:00,0.0031006394851753358
2023-10-05 06:34:00,0.0029276327390028276
2023-10-05 06:35:00,0.0029085922384137373
2023-10-05 06:36:00,0.002831825918962232
2023-10-05 06:37:00,0.002792822998909281
2023-10-05 06:38:00,0.002715385719155055
2023-10-05 06:39:00,0.0026780911403744183
2023-10-05 06:40:00,0.0026934230220041814
2023-10-05 06:41:00,0.0026430352207787965
2023-10-05 06:42:00,0.0027131070533906666
2023-10-05 06:43:00,0.0027396815358096205
2023-10-05 06:44:00,0.002560840033516189
2023-10-05 06:45:00,0.00251804743636598
2023-10-05 06:46:00,0.0029912734033686415
2023-10-05 06:47:00,0.00313266559673012
2023-10-05 06:48:00,0.0031898665786525083
2023-10-05 06:49:00,0.0031494161562880415
2023-10-05 06:50:00,0.0031113748052928646
2023-10-05 06:51:00,0.0030899267286241187
2023-10-05 06:52:00,0.0030223969006356044
2023-10-05 06:53:00,0.0030825760653432977
2023-10-05 06:54:00,0.0030419474246553917
2023-10-05 06:55:00,0.002945119019498404
2023-10-05 06:56:00,0.0026923973580632895
2023-10-05 06:57:00,0.002339457013599312
2023-10-05 06:58:00,0.002320569449791061
2023-10-05 06:59:00,0.002310569005983311
2023-10-05 07:00:00,0.0023332255482523497
2023-10-05 07:01:00,0.002913604402227592
2023-10-05 07:02:00,0.002436819160428408
2023-10-05 07:03:00,0.00255668963225786
2023-10-05 07:04:00,0.0030612491402643677
2023-10-05 07:05:00,0.0030701380011289078
2023-10-05 07:06:00,0.003033148797601875
2023-10-05 07:07:00,0.0029754501286098104
2023-10-05 07:08:00,0.002895219344357175
2023-10-05 07:09:00,0.0029143152124397414
2023-10-05 07:10:00,0.0031023314158741
2023-10-05 07:11:00,0.003528600093809717
2023-10-05 07:12:00,0.0039122226366359375
2023-10-05 07:13:00,0.004580564900369291
2023-10-05 07:14:00,0.00546404147029921
2023-10-05 07:15:00,0.00671626252943488
2023-10-05 07:16:00,0.007482001593417095
2023-10-05 07:17:00,0.007479093477168166
2023-10-05 07:18:00,0.007663597002543772
2023-10-05 07:19:00,0.007661908175243815
2023-10-05 07:20:00,0.00791733337864694
2023-10-05 07:21:00,0.0077934912691304216
2023-10-05 07:22:00,0.007691272633393009
2023-10-05 07:23:00,0.007813677386314067
2023-10-05 07:24:00,0.0077549511416855205
2023-10-05 07:25:00,0.007473664498974528
2023-10-05 07:26:00,0.007632931246023816
2023-10-05 07:27:00,0.007326655234439251
2023-10-05 07:28:00,0.007179539127299329
2023-10-05 07:29:00,0.006967097860217007
2023-10-05 07:30:00,0.006821320272840598
2023-10-05 07:31:00,0.007126298579145211
2023-10-05 07:32:00,0.006365980274042785
2023-10-05 07:33:00,0.006045372174996136
2023-10-05 07:34:00,0.006129071965742615
2023-10-05 07:35:00,0.005852943634403421
2023-10-05 07:36:00,0.005655639201561611
2023-10-05 07:37:00,0.005403940792918428
2023-10-05 07:38:00,0.005062898539723664
2023-10-05 07:39:00,0.004794081294938478
2023-10-05 07:40:00,0.004858196375335319
2023-10-05 07:41:00,0.004464171362332278
2023-10-05 07:42:00,0.004047691156260219
2023-10-05 07:43:00,0.00397390457283527
2023-10-05 07:44:00,0.0037567044932583634
2023-10-05 07:45:00,0.003606209386178046
2023-10-05 07:46:00,0.003540502233484995
2023-10-05 07:47:00,0.00351314825992648
2023-10-05 07:48:00,0.003389336864722223
2023-10-05 07:49:00,0.0032720824717385813
2023-10-05 07:50:00,0.003068283588698434
2023-10-05 07:51:00,0.003074236426719257
2023-10-05 07:52:00,0.0029794812153139194
2023-10-05 07:53:00,0.0029477528948046567
2023-10-05 07:54:00,0.0028324371938165524
2023-10-05 07:55:00,0.0027804483485113804
2023-10-05 07:56:00,0.002947057014953148
2023-10-05 07:57:00,0.0027780982581671735
2023-10-05 07:58:00,0.0027463045567974855
2023-10-05 07:59:00,0.002775481009931179
2023-10-05 08:00:00,0.00266301807838287
2023-10-05 08:01:00,0.0028001115912977383
2023-10-05 08:02:00,0.002667927521102136
2023-10-05 08:03:00,0.00261809047399451
2023-10-05 08:04:00,0.0025992713533953995
2023-10-05 08:05:00,0.002624625817203803
2023-10-05 08:06:00,0.002802935773926414
2023-10-05 08:07:00,0.003018562565145038
2023-10-05 08:08:00,0.0030696284792591515
2023-10-05 08:09:00,0.003030913644544401
2023-10-05 08:10:00,0.0028820310151292587
2023-10-05 08:11:00,0.0025917079834329613
2023-10-05 08:12:00,0.002804044714831005
2023-10-05 08:13:00,0.0030263049124245865
2023-10-05 08:14:00,0.002996040384986787
