date,observed_outflow
2023-11-09 22:00:00,0.0
2023-11-09 22:05:00,0.0
2023-11-09 22:10:00,0.0
2023-11-09 22:15:00,0.0
2023-11-09 22:20:00,0.0
2023-11-09 22:25:00,0.0
2023-11-09 22:30:00,0.0
2023-11-09 22:35:00,0.0
2023-11-09 22:40:00,0.0
2023-11-09 22:45:00,0.0
2023-11-09 22:50:00,0.0
2023-11-09 22:55:00,0.0
2023-11-09 23:00:00,0.0
2023-11-09 23:01:00,0.0
2023-11-09 23:02:00,0.0
2023-11-09 23:03:00,0.0
2023-11-09 23:04:00,0.0
2023-11-09 23:05:00,0.0
2023-11-09 23:06:00,0.0
2023-11-09 23:07:00,0.0
2023-11-09 23:08:00,0.0
2023-11-09 23:09:00,0.0
2023-11-09 23:10:00,0.0
2023-11-09 23:11:00,0.0
2023-11-09 23:12:00,0.0
2023-11-09 23:13:00,0.0
2023-11-09 23:14:00,0.0
2023-11-09 23:15:00,0.0
2023-11-09 23:16:00,0.0
2023-11-09 23:17:00,0.0
2023-11-09 23:18:00,0.0
2023-11-09 23:19:00,0.0
2023-11-09 23:20:00,0.0
2023-11-09 23:21:00,0.0
2023-11-09 23:22:00,0.0
2023-11-09 23:23:00,0.0
2023-11-09 23:24:00,0.0
2023-11-09 23:25:00,0.0
2023-11-09 23:26:00,0.0
2023-11-09 23:27:00,0.0
2023-11-09 23:28:00,0.0
2023-11-09 23:29:00,0.0
2023-11-09 23:30:00,0.0
2023-11-09 23:31:00,0.0
2023-11-09 23:32:00,0.0
2023-11-09 23:33:00,0.0
2023-11-09 23:34:00,0.0
2023-11-09 23:35:00,0.0
2023-11-09 23:36:00,0.0
2023-11-09 23:37:00,0.0
2023-11-09 23:38:00,0.0
2023-11-09 23:39:00,0.0
2023-11-09 23:40:00,0.0
2023-11-09 23:41:00,0.0
2023-11-09 23:42:00,0.0
2023-11-09 23:43:00,0.0
2023-11-09 23:44:00,0.0
2023-11-09 23:45:00,0.0
2023-11-09 23:46:00,0.0
2023-11-09 23:47:00,0.0
2023-11-09 23:48:00,0.0
2023-11-09 23:49:00,0.0
2023-11-09 23:50:00,0.0
2023-11-09 23:51:00,0.0
2023-11-09 23:52:00,0.0
2023-11-09 23:53:00,0.0
2023-11-09 23:54:00,0.0
2023-11-09 23:55:00,0.0
2023-11-09 23:56:00,0.0
2023-11-09 23:57:00,0.0
2023-11-09 23:58:00,0.0
2023-11-09 23:59:00,0.0
2023-11-10 00:00:00,0.0
2023-11-10 00:01:00,0.0
2023-11-10 00:02:00,0.0
2023-11-10 00:03:00,0.0
2023-11-10 00:04:00,0.0
2023-11-10 00:05:00,0.0
2023-11-10 00:06:00,0.0
2023-11-10 00:07:00,0.0
2023-11-10 00:08:00,0.0
2023-11-10 00:09:00,0.0
2023-11-10 00:10:00,0.0
2023-11-10 00:11:00,0.0
2023-11-10 00:12:00,0.0
2023-11-10 00:13:00,6.1e-05
2023-11-10 00:14:00,0.000374
2023-11-10 00:15:00,0.001124
2023-11-10 00:16:00,0.002856
2023-11-10 00:17:00,0.004165
2023-11-10 00:18:00,0.005079
2023-11-10 00:19:00,0.005706
2023-11-10 00:20:00,0.00601
2023-11-10 00:21:00,0.006241
2023-11-10 00:22:00,0.006499
2023-11-10 00:23:00,0.006678
2023-11-10 00:24:00,0.006684
2023-11-10 00:25:00,0.006532
2023-11-10 00:26:00,0.006473
2023-11-10 00:27:00,0.006306
2023-11-10 00:28:00,0.005803
2023-11-10 00:29:00,0.005894
2023-11-10 00:30:00,0.005804
2023-11-10 00:31:00,0.005476
2023-11-10 00:32:00,0.005422
2023-11-10 00:33:00,0.005199
2023-11-10 00:34:00,0.004949
2023-11-10 00:35:00,0.004805
2023-11-10 00:36:00,0.004643
2023-11-10 00:37:00,0.004499
2023-11-10 00:38:00,0.004156
2023-11-10 00:39:00,0.003922
2023-11-10 00:40:00,0.003835
2023-11-10 00:41:00,0.003692
2023-11-10 00:42:00,0.003393
2023-11-10 00:43:00,0.003225
2023-11-10 00:44:00,0.00307
2023-11-10 00:45:00,0.002892
2023-11-10 00:46:00,0.002595
2023-11-10 00:47:00,0.002433
2023-11-10 00:48:00,0.00224
2023-11-10 00:49:00,0.002109
2023-11-10 00:50:00,0.00187
2023-11-10 00:51:00,0.001713
2023-11-10 00:52:00,0.001629
2023-11-10 00:53:00,0.001602
2023-11-10 00:54:00,0.001496
2023-11-10 00:55:00,0.001443
2023-11-10 00:56:00,0.001362
2023-11-10 00:57:00,0.001279
2023-11-10 00:58:00,0.001115
2023-11-10 00:59:00,0.001095
2023-11-10 01:00:00,0.001017
2023-11-10 01:01:00,0.000994
2023-11-10 01:02:00,0.000991
2023-11-10 01:03:00,0.000966
2023-11-10 01:04:00,0.000928
2023-11-10 01:05:00,0.000914
2023-11-10 01:06:00,0.000895
2023-11-10 01:07:00,0.000862
2023-11-10 01:08:00,0.000887
2023-11-10 01:09:00,0.000821
2023-11-10 01:10:00,0.000804
2023-11-10 01:11:00,0.000777
2023-11-10 01:12:00,0.000808
2023-11-10 01:13:00,0.000744
2023-11-10 01:14:00,0.000765
2023-11-10 01:15:00,0.000765
2023-11-10 01:16:00,0.000768
2023-11-10 01:17:00,0.000697
2023-11-10 01:18:00,0.000739
2023-11-10 01:19:00,0.000727
2023-11-10 01:20:00,0.000719
2023-11-10 01:21:00,0.000702
2023-11-10 01:22:00,0.000715
2023-11-10 01:23:00,0.000733
2023-11-10 01:24:00,0.000727
2023-11-10 01:25:00,0.000728
2023-11-10 01:26:00,0.000693
2023-11-10 01:27:00,0.000744
2023-11-10 01:28:00,0.000745
2023-11-10 01:29:00,0.000707
2023-11-10 01:30:00,0.000686
2023-11-10 01:31:00,0.000694
2023-11-10 01:32:00,0.000653
2023-11-10 01:33:00,0.000626
2023-11-10 01:34:00,0.000633
2023-11-10 01:35:00,0.000622
2023-11-10 01:36:00,0.000584
2023-11-10 01:37:00,0.000583
2023-11-10 01:38:00,0.000599
2023-11-10 01:39:00,0.00059
2023-11-10 01:40:00,0.000584
2023-11-10 01:41:00,0.000574
2023-11-10 01:42:00,0.000547
2023-11-10 01:43:00,0.000554
2023-11-10 01:44:00,0.000533
2023-11-10 01:45:00,0.000539
2023-11-10 01:46:00,0.000554
2023-11-10 01:47:00,0.000509
2023-11-10 01:48:00,0.000501
2023-11-10 01:49:00,0.000487
2023-11-10 01:50:00,0.000481
2023-11-10 01:51:00,0.000543
2023-11-10 01:52:00,0.000505
2023-11-10 01:53:00,0.000567
2023-11-10 01:54:00,0.000548
2023-11-10 01:55:00,0.000533
2023-11-10 01:56:00,0.000537
2023-11-10 01:57:00,0.000506
2023-11-10 01:58:00,0.000589
2023-11-10 01:59:00,0.000562
2023-11-10 02:00:00,0.000504
2023-11-10 02:01:00,0.000562
2023-11-10 02:02:00,0.000509
2023-11-10 02:03:00,0.000525
2023-11-10 02:04:00,0.000533
2023-11-10 02:05:00,0.000535
2023-11-10 02:06:00,0.00052
2023-11-10 02:07:00,0.000506
2023-11-10 02:08:00,0.000538
2023-11-10 02:09:00,0.000514
2023-11-10 02:10:00,0.000515
2023-11-10 02:11:00,0.0005
2023-11-10 02:12:00,0.000511
2023-11-10 02:13:00,0.000512
2023-11-10 02:14:00,0.00051
2023-11-10 02:15:00,0.000494
2023-11-10 02:16:00,0.000492
2023-11-10 02:17:00,0.000464
2023-11-10 02:18:00,0.000467
2023-11-10 02:19:00,0.000467
2023-11-10 02:20:00,0.000473
2023-11-10 02:21:00,0.000469
2023-11-10 02:22:00,0.000486
2023-11-10 02:23:00,0.00053
2023-11-10 02:24:00,0.000513
2023-11-10 02:25:00,0.000524
2023-11-10 02:26:00,0.000518
2023-11-10 02:27:00,0.000478
2023-11-10 02:28:00,0.000515
2023-11-10 02:29:00,0.000482
2023-11-10 02:30:00,0.000515
2023-11-10 02:31:00,0.000479
2023-11-10 02:32:00,0.0
2023-11-10 02:33:00,0.000371
2023-11-10 02:34:00,0.000463
2023-11-10 02:35:00,0.000505
2023-11-10 02:36:00,0.00052
2023-11-10 02:37:00,0.000504
2023-11-10 02:38:00,0.000533
2023-11-10 02:39:00,0.000493
2023-11-10 02:40:00,0.000485
2023-11-10 02:41:00,0.000505
2023-11-10 02:42:00,0.000491
2023-11-10 02:43:00,0.000574
2023-11-10 02:44:00,0.000545
2023-11-10 02:45:00,0.000513
2023-11-10 02:46:00,0.000512
2023-11-10 02:47:00,0.000477
2023-11-10 02:48:00,0.000491
2023-11-10 02:49:00,0.000461
2023-11-10 02:50:00,0.000478
2023-11-10 02:51:00,0.000478
2023-11-10 02:52:00,0.000469
2023-11-10 02:53:00,0.000508
2023-11-10 02:54:00,0.000486
2023-11-10 02:55:00,0.000488
2023-11-10 02:56:00,0.000495
2023-11-10 02:57:00,0.000495
2023-11-10 02:58:00,0.0005
2023-11-10 02:59:00,0.000455
2023-11-10 03:00:00,0.000494
2023-11-10 03:01:00,0.00048
2023-11-10 03:02:00,0.000434
2023-11-10 03:03:00,0.000437
2023-11-10 03:04:00,0.000434
2023-11-10 03:05:00,0.000439
2023-11-10 03:06:00,0.000439
2023-11-10 03:07:00,0.000462
2023-11-10 03:08:00,0.000451
2023-11-10 03:09:00,0.000445
2023-11-10 03:10:00,0.000447
2023-11-10 03:11:00,0.000443
2023-11-10 03:12:00,0.00044
2023-11-10 03:13:00,0.000464
2023-11-10 03:14:00,0.000508
2023-11-10 03:15:00,0.000489
2023-11-10 03:16:00,0.0005
2023-11-10 03:17:00,0.000488
2023-11-10 03:18:00,0.00044
2023-11-10 03:19:00,0.000501
2023-11-10 03:20:00,0.000485
2023-11-10 03:21:00,0.000484
2023-11-10 03:22:00,0.000528
2023-11-10 03:23:00,0.000539
2023-11-10 03:24:00,0.000497
2023-11-10 03:25:00,0.000494
2023-11-10 03:26:00,0.000472
2023-11-10 03:27:00,0.000474
2023-11-10 03:28:00,0.000509
2023-11-10 03:29:00,0.000485
2023-11-10 03:30:00,0.000498
2023-11-10 03:31:00,0.000456
2023-11-10 03:32:00,0.000436
2023-11-10 03:33:00,0.000458
2023-11-10 03:34:00,0.000455
2023-11-10 03:35:00,0.000445
2023-11-10 03:36:00,0.00046
2023-11-10 03:37:00,0.000434
2023-11-10 03:38:00,0.000512
2023-11-10 03:39:00,0.000524
2023-11-10 03:40:00,0.000512
2023-11-10 03:41:00,0.000505
2023-11-10 03:42:00,0.000462
2023-11-10 03:43:00,0.000494
2023-11-10 03:44:00,0.000413
2023-11-10 03:45:00,0.000389
2023-11-10 03:46:00,0.000396
2023-11-10 03:47:00,0.000376
2023-11-10 03:48:00,0.000365
2023-11-10 03:49:00,0.00036
2023-11-10 03:50:00,0.000396
2023-11-10 03:51:00,0.000371
2023-11-10 03:52:00,0.000372
2023-11-10 03:53:00,0.00036
2023-11-10 03:54:00,0.000361
2023-11-10 03:55:00,0.00036
2023-11-10 03:56:00,0.000351
2023-11-10 03:57:00,0.000335
2023-11-10 03:58:00,0.000346
2023-11-10 03:59:00,0.000443
2023-11-10 04:00:00,0.000393
2023-11-10 04:01:00,0.000146
2023-11-10 04:02:00,0.000129
2023-11-10 04:03:00,0.000123
2023-11-10 04:04:00,0.000124
2023-11-10 04:05:00,0.00012
2023-11-10 04:06:00,0.000122
2023-11-10 04:07:00,0.000119
2023-11-10 04:08:00,0.00012
2023-11-10 04:09:00,0.000114
2023-11-10 04:10:00,0.000111
2023-11-10 04:11:00,0.000106
2023-11-10 04:12:00,0.000104
2023-11-10 04:13:00,9.8e-05
2023-11-10 04:14:00,9.7e-05
2023-11-10 04:15:00,8.6e-05
2023-11-10 04:16:00,8.5e-05
2023-11-10 04:17:00,7e-05
2023-11-10 04:18:00,6e-05
2023-11-10 04:19:00,6e-05
2023-11-10 04:20:00,5.1e-05
2023-11-10 04:21:00,3.7e-05
2023-11-10 04:22:00,2.7e-05
2023-11-10 04:23:00,2.4e-05
2023-11-10 04:24:00,1.8e-05
2023-11-10 04:25:00,7e-06
2023-11-10 04:26:00,0.0
2023-11-10 04:27:00,0.0
2023-11-10 04:28:00,0.0
2023-11-10 04:29:00,0.0
2023-11-10 04:30:00,0.0
2023-11-10 04:31:00,0.0
2023-11-10 04:32:00,0.0
2023-11-10 04:33:00,0.0
2023-11-10 04:34:00,0.0
2023-11-10 04:35:00,0.0
2023-11-10 04:36:00,0.0
2023-11-10 04:37:00,0.0
2023-11-10 04:38:00,0.0
2023-11-10 04:39:00,0.0
2023-11-10 04:40:00,0.0
2023-11-10 04:41:00,0.0
2023-11-10 04:42:00,0.0
2023-11-10 04:43:00,0.0
2023-11-10 04:44:00,0.0
2023-11-10 04:45:00,0.0
2023-11-10 04:46:00,0.0
2023-11-10 04:47:00,0.0
2023-11-10 04:48:00,0.0
2023-11-10 04:49:00,0.0
2023-11-10 04:50:00,0.0
2023-11-10 04:51:00,0.0
2023-11-10 04:52:00,0.0
2023-11-10 04:53:00,0.0
2023-11-10 04:54:00,0.0
2023-11-10 04:55:00,0.0
2023-11-10 04:56:00,0.0
2023-11-10 04:57:00,0.0
2023-11-10 04:58:00,0.0
2023-11-10 04:59:00,0.0
2023-11-10 05:00:00,0.0
2023-11-10 05:01:00,0.0
2023-11-10 05:02:00,0.0
2023-11-10 05:03:00,0.0
2023-11-10 05:04:00,0.0
2023-11-10 05:05:00,0.0
2023-11-10 05:06:00,0.0
2023-11-10 05:07:00,0.0
2023-11-10 05:08:00,0.0
2023-11-10 05:09:00,0.0
2023-11-10 05:10:00,0.0
2023-11-10 05:11:00,0.0
2023-11-10 05:12:00,0.0
2023-11-10 05:13:00,0.0
2023-11-10 05:14:00,0.0
2023-11-10 05:15:00,0.0
2023-11-10 05:16:00,0.0
2023-11-10 05:17:00,0.0
2023-11-10 05:18:00,0.0
2023-11-10 05:19:00,0.0
